04/30/2021,112.9,112.4,99.6,14.0
05/01/2021,111.0,112.7,99.7,18.0
05/02/2021,112.5,111.9,99.4,16.0
05/03/2021,111.9,111.5,99.8,14.0
05/04/2021,112.5,112.7,99.5,14.0
05/05/2021,112.2,112.6,99.8,16.0
05/06/2021,112.0,112.0,99.9,13.0
05/07/2021,111.9,112.3,99.4,19.0
05/08/2021,111.8,112.4,100.4,12.0
05/09/2021,111.1,112.4,99.0,16.0
05/10/2021,112.3,113.0,100.6,10.0
05/11/2021,112.3,112.0,99.6,22.0
05/12/2021,112.9,113.1,99.4,10.0
05/13/2021,112.9,112.3,99.3,18.0
05/14/2021,111.0,112.9,99.7,14.0
05/15/2021,112.7,111.8,99.8,12.0
05/16/2021,112.7,112.5,99.8,88.0
