HOU vs. LAC,12/03/2008,W,240,103,31,76,40.8,10,23,43.5,31,39,79.5,11,36,47,22,4,4,13,16,7,
LAC @ HOU,12/03/2008,L,240,96,40,91,44.0,5,17,29.4,11,16,68.8,16,31,47,20,8,8,11,26,-7,
UTA vs. MIA,12/03/2008,L,240,89,29,73,39.7,4,15,26.7,27,32,84.4,11,27,38,20,8,5,17,19,-4,
MIA @ UTA,12/03/2008,W,240,93,36,81,44.4,4,15,26.7,17,21,81.0,14,31,45,20,11,11,18,22,4,
MIL vs. CHI,12/03/2008,W,240,97,39,83,47.0,3,12,25.0,16,21,76.2,12,31,43,27,10,5,15,19,7,
CHI @ MIL,12/03/2008,L,240,90,35,81,43.2,4,8,50.0,16,20,80.0,12,28,40,19,9,8,16,20,-7,
WAS vs. POR,12/03/2008,L,240,92,37,73,50.7,5,15,33.3,13,17,76.5,9,25,34,21,5,5,12,19,-6,
POR @ WAS,12/03/2008,W,240,98,37,77,48.1,6,14,42.9,18,23,78.3,12,26,38,22,5,2,12,18,6,
OKC @ CHA,12/03/2008,L,240,97,36,66,54.5,7,11,63.6,18,28,64.3,5,23,28,24,6,8,19,26,-6,
CHA vs. OKC,12/03/2008,W,240,103,36,76,47.4,4,13,30.8,27,33,81.8,11,24,35,21,9,1,13,25,6,
DAL vs. PHX,12/04/2008,W,240,112,45,88,51.1,7,17,41.2,15,20,75.0,15,33,48,25,7,7,15,21,15,
PHX @ DAL,12/04/2008,L,240,97,36,81,44.4,6,16,37.5,19,23,82.6,10,25,35,22,8,5,14,23,-15,
SAS @ DEN,12/04/2008,W,240,108,41,82,50.0,9,26,34.6,17,18,94.4,12,35,47,27,2,8,15,24,17,
DEN vs. SAS,12/04/2008,L,240,91,35,79,44.3,7,14,50.0,14,23,60.9,10,23,33,19,7,7,14,23,-17,
BOS vs. POR,12/05/2008,W,240,93,34,73,46.6,3,13,23.1,22,29,75.9,17,26,43,22,4,1,17,21,15,
POR @ BOS,12/05/2008,L,240,78,29,68,42.6,2,11,18.2,18,24,75.0,9,22,31,11,6,6,16,25,-15,
LAL @ WAS,12/05/2008,W,240,106,37,74,50.0,10,20,50.0,22,31,71.0,11,27,38,25,8,4,15,18,2,
LAC @ MEM,12/05/2008,L,240,81,32,70,45.7,5,17,29.4,12,18,66.7,3,22,25,18,8,6,17,17,-12,
MEM vs. LAC,12/05/2008,W,240,93,38,77,49.4,7,13,53.8,10,15,66.7,9,31,40,18,10,3,19,20,12,
WAS vs. LAL,12/05/2008,L,240,104,39,86,45.3,6,15,40.0,20,25,80.0,16,31,47,24,11,4,17,24,-2,
GSW @ HOU,12/05/2008,L,240,112,45,83,54.2,7,19,36.8,15,23,65.2,8,25,33,17,6,3,15,27,-19,
MIL vs. CHA,12/05/2008,W,240,101,35,73,47.9,6,17,35.3,25,30,83.3,14,27,41,20,5,5,16,23,5,
CHA @ MIL,12/05/2008,L,240,96,36,70,51.4,10,19,52.6,14,20,70.0,7,20,27,23,9,3,16,27,-5,
NYK @ ATL,12/05/2008,L,240,95,39,89,43.8,11,34,32.4,6,6,100,12,27,39,22,8,1,17,21,-3,
ATL vs. NYK,12/05/2008,W,240,98,39,80,48.8,5,26,19.2,15,21,71.4,7,33,40,23,9,2,17,11,3,
TOR @ UTA,12/05/2008,L,240,87,36,82,43.9,4,17,23.5,11,13,84.6,3,35,38,23,8,10,23,16,-27,
IND @ CLE,12/05/2008,L,240,73,29,72,40.3,4,12,33.3,11,15,73.3,9,26,35,18,4,0,17,16,-24,
CLE vs. IND,12/05/2008,W,240,97,38,74,51.4,7,22,31.8,14,19,73.7,9,34,43,28,7,10,11,20,24,
NJN vs. MIN,12/05/2008,W,240,113,39,74,52.7,14,28,50.0,21,26,80.8,8,31,39,22,5,1,12,26,29,
MIN @ NJN,12/05/2008,L,240,84,29,68,42.6,2,12,16.7,24,29,82.8,8,25,33,17,3,4,17,20,-29,
UTA vs. TOR,12/05/2008,W,240,114,49,95,51.6,5,13,38.5,11,16,68.8,13,39,52,31,12,8,19,17,27,
HOU vs. GSW,12/05/2008,W,240,131,41,84,48.8,13,21,61.9,36,40,90.0,16,28,44,23,10,5,16,18,19,
ORL vs. OKC,12/05/2008,W,240,98,38,84,45.2,13,27,48.1,9,16,56.3,13,32,45,21,8,8,17,19,9,
OKC @ ORL,12/05/2008,L,240,89,36,83,43.4,3,9,33.3,14,21,66.7,14,32,46,20,9,4,17,20,-9,
PHI @ DET,12/05/2008,W,240,96,34,74,45.9,3,11,27.3,25,29,86.2,12,28,40,19,5,7,11,22,5,
DET vs. PHI,12/05/2008,L,240,91,36,75,48.0,2,12,16.7,17,21,81.0,11,27,38,18,5,4,10,23,-5,
LAC @ MIN,12/06/2008,W,240,107,38,81,46.9,6,12,50.0,25,30,83.3,19,35,54,22,3,11,18,21,23,
MIN vs. LAC,12/06/2008,L,240,84,30,77,39.0,3,10,30.0,21,34,61.8,13,25,38,20,9,4,13,23,-23,
SAC vs. DEN,12/06/2008,L,240,85,29,99,29.3,3,16,18.8,24,29,82.8,26,27,53,12,10,4,17,22,-33,
DEN @ SAC,12/06/2008,W,240,118,42,80,52.5,5,12,41.7,29,37,78.4,10,35,45,17,14,12,17,24,33,
MIA vs. OKC,12/06/2008,W,240,105,41,85,48.2,5,12,41.7,18,28,64.3,13,37,50,23,6,8,14,19,6,
OKC @ MIA,12/06/2008,L,240,99,35,81,43.2,5,13,38.5,24,30,80.0,8,31,39,20,7,4,14,22,-6,
ATL @ DAL,12/06/2008,L,240,98,34,75,45.3,8,22,36.4,22,29,75.9,10,29,39,15,8,4,19,20,-2,
CHI vs. WAS,12/06/2008,W,240,117,43,82,52.4,11,20,55.0,20,30,66.7,8,25,33,31,9,2,9,15,7,
WAS @ CHI,12/06/2008,L,240,110,45,83,54.2,10,25,40.0,10,13,76.9,9,29,38,29,3,6,16,23,-7,
DAL vs. ATL,12/06/2008,W,240,100,40,84,47.6,3,16,18.8,17,21,81.0,14,34,48,19,8,2,17,22,2,
CLE @ CHA,12/06/2008,W,240,94,32,69,46.4,9,16,56.3,21,27,77.8,10,29,39,16,9,10,18,25,20,
CHA vs. CLE,12/06/2008,L,240,74,25,69,36.2,3,14,21.4,21,28,75.0,11,23,34,17,10,3,19,21,-20,
PHX vs. UTA,12/06/2008,W,240,106,36,80,45.0,5,21,23.8,29,40,72.5,16,38,54,20,8,2,17,23,2,
GSW @ SAS,12/06/2008,L,240,88,31,83,37.3,3,10,30.0,23,29,79.3,11,32,43,11,5,2,12,19,-35,
PHI vs. NJN,12/06/2008,L,240,84,28,77,36.4,6,21,28.6,22,29,75.9,15,26,41,15,8,4,16,18,-11,
NJN @ PHI,12/06/2008,W,240,95,36,73,49.3,11,26,42.3,12,16,75.0,8,32,40,22,11,5,15,23,11,
NOH vs. MEM,12/06/2008,W,240,106,38,73,52.1,11,20,55.0,19,20,95.0,6,35,41,21,5,3,14,27,19,
MEM @ NOH,12/06/2008,L,240,87,33,73,45.2,3,14,21.4,18,27,66.7,8,24,32,20,2,4,12,25,-19,
SAS vs. GSW,12/06/2008,W,240,123,47,85,55.3,12,26,46.2,17,24,70.8,10,40,50,35,5,3,10,21,35,
UTA @ PHX,12/06/2008,L,240,104,39,86,45.3,7,21,33.3,19,29,65.5,12,25,37,27,11,3,14,26,-2,
MIL @ LAL,12/07/2008,L,240,92,35,92,38.0,4,16,25.0,18,26,69.2,21,21,42,24,11,2,19,29,-13,
LAL vs. MIL,12/07/2008,W,240,105,34,70,48.6,5,14,35.7,32,41,78.0,14,35,49,23,12,4,25,25,13,
DET @ NYK,12/07/2008,L,240,92,39,89,43.8,2,16,12.5,12,17,70.6,10,26,36,19,7,5,8,23,-12,
NYK vs. DET,12/07/2008,W,240,104,35,75,46.7,12,24,50.0,22,28,78.6,10,41,51,21,2,1,19,24,12,
IND vs. BOS,12/07/2008,L,265,117,42,83,50.6,6,23,26.1,27,32,84.4,5,34,39,23,7,7,20,27,-5,
BOS @ IND,12/07/2008,W,265,122,42,84,50.0,13,25,52.0,25,33,75.8,8,36,44,25,13,3,17,27,5,
POR @ TOR,12/07/2008,W,240,98,36,82,43.9,12,24,50.0,14,17,82.4,18,30,48,19,3,5,14,16,1,
TOR vs. POR,12/07/2008,L,240,97,38,77,49.4,8,17,47.1,13,13,100,4,27,31,26,7,8,8,17,-1,
GSW @ OKC,12/08/2008,W,240,112,41,81,50.6,4,13,30.8,26,33,78.8,11,36,47,17,13,7,23,19,10,
HOU @ MEM,12/08/2008,L,240,97,35,72,48.6,9,21,42.9,18,25,72.0,6,27,33,16,2,3,17,21,-12,
MEM vs. HOU,12/08/2008,W,240,109,39,76,51.3,7,16,43.8,24,32,75.0,10,27,37,16,7,7,9,25,12,
CHA @ MIA,12/08/2008,L,240,96,34,78,43.6,10,20,50.0,18,26,69.2,11,26,37,22,6,2,10,29,-4,
MIA vs. CHA,12/08/2008,W,240,100,32,75,42.7,6,15,40.0,30,41,73.2,14,32,46,12,4,4,11,20,4,
LAC vs. ORL,12/08/2008,L,240,88,37,96,38.5,5,15,33.3,9,13,69.2,16,35,51,19,7,6,13,23,-7,
ORL @ LAC,12/08/2008,W,240,95,33,75,44.0,10,26,38.5,19,30,63.3,4,39,43,21,7,9,16,19,7,
OKC vs. GSW,12/08/2008,L,240,102,41,96,42.7,8,23,34.8,12,20,60.0,17,31,48,26,7,8,22,26,-10,
SAS @ DAL,12/09/2008,W,290,133,49,100,49.0,10,25,40.0,25,29,86.2,8,34,42,28,7,4,7,22,7,
DAL vs. SAS,12/09/2008,L,290,126,48,93,51.6,9,24,37.5,21,28,75.0,9,39,48,28,3,4,13,20,-7,
UTA @ MIN,12/09/2008,W,240,99,32,69,46.4,4,12,33.3,31,37,83.8,9,31,40,23,9,8,21,30,3,
ATL @ HOU,12/09/2008,L,240,84,34,87,39.1,8,21,38.1,8,11,72.7,10,30,40,16,9,10,9,19,-8,
LAL @ SAC,12/09/2008,L,240,101,35,87,40.2,9,24,37.5,22,26,84.6,15,28,43,22,4,7,16,23,-12,
WAS vs. DET,12/09/2008,W,240,107,38,77,49.4,4,14,28.6,27,31,87.1,10,29,39,24,7,2,7,16,13,
PHX vs. MIL,12/09/2008,W,240,125,44,75,58.7,8,14,57.1,29,38,76.3,11,30,41,23,7,6,17,19,15,
MIL @ PHX,12/09/2008,L,240,110,44,94,46.8,6,14,42.9,16,24,66.7,16,22,38,18,12,3,14,31,-15,
DET @ WAS,12/09/2008,L,240,94,37,72,51.4,7,15,46.7,13,14,92.9,4,30,34,24,1,3,12,21,-13,
MIN vs. UTA,12/09/2008,L,240,96,33,82,40.2,3,16,18.8,27,43,62.8,19,24,43,15,12,6,16,31,-3,
HOU vs. ATL,12/09/2008,W,240,92,35,81,43.2,6,17,35.3,16,22,72.7,15,42,57,20,6,9,16,14,8,
TOR @ CLE,12/09/2008,L,240,94,32,71,45.1,6,17,35.3,24,32,75.0,8,25,33,18,5,3,19,21,-20,
CLE vs. TOR,12/09/2008,W,240,114,43,87,49.4,8,22,36.4,20,23,87.0,13,32,45,29,11,3,11,24,20,
ORL @ POR,12/09/2008,W,240,109,39,77,50.6,14,27,51.9,17,24,70.8,5,24,29,26,7,0,7,22,1,
CHI vs. NYK,12/09/2008,W,240,105,42,89,47.2,5,19,26.3,16,21,76.2,10,39,49,24,9,9,16,16,5,
NYK @ CHI,12/09/2008,L,240,100,40,95,42.1,6,28,21.4,14,16,87.5,14,35,49,22,6,3,14,14,-5,
POR vs. ORL,12/09/2008,L,240,108,40,77,51.9,5,19,26.3,23,28,82.1,11,33,44,24,3,7,12,20,-1,
SAC vs. LAL,12/09/2008,W,240,113,44,89,49.4,8,20,40.0,17,23,73.9,11,34,45,22,3,3,11,24,12,
CHA @ NOH,12/10/2008,L,240,89,34,82,41.5,6,12,50.0,15,21,71.4,13,25,38,16,8,4,13,18,-16,
NOH vs. CHA,12/10/2008,W,240,105,40,82,48.8,12,20,60.0,13,15,86.7,14,34,48,29,8,10,16,20,16,
MIL @ GSW,12/10/2008,L,240,96,37,86,43.0,6,14,42.9,16,21,76.2,11,34,45,17,4,6,15,26,-23,
GSW vs. MIL,12/10/2008,W,240,119,43,88,48.9,6,20,30.0,27,33,81.8,10,36,46,27,6,9,10,18,23,
MIN @ DEN,12/10/2008,L,240,105,39,88,44.3,4,16,25.0,23,24,95.8,15,28,43,21,3,7,17,21,-11,
DEN vs. MIN,12/10/2008,W,240,116,39,81,48.1,8,23,34.8,30,40,75.0,13,24,37,19,14,7,11,21,11,
SAS vs. ATL,12/10/2008,W,240,95,35,79,44.3,10,20,50.0,15,22,68.2,15,37,52,18,3,5,17,16,6,
LAL vs. PHX,12/10/2008,W,240,115,40,82,48.8,8,24,33.3,27,35,77.1,12,31,43,30,11,5,15,20,5,
PHI vs. CLE,12/10/2008,L,240,93,33,78,42.3,1,10,10.0,26,32,81.3,12,29,41,15,5,3,13,20,-8,
OKC vs. MEM,12/10/2008,L,240,102,37,72,51.4,4,7,57.1,24,30,80.0,7,30,37,26,4,7,16,29,-6,
PHX @ LAL,12/10/2008,L,240,110,44,87,50.6,10,32,31.3,12,18,66.7,10,30,40,29,10,2,15,23,-5,
ATL @ SAS,12/10/2008,L,240,89,36,77,46.8,6,19,31.6,11,14,78.6,4,23,27,19,12,11,10,20,-6,
TOR vs. IND,12/10/2008,W,240,101,40,81,49.4,6,16,37.5,15,17,88.2,9,38,47,24,5,7,15,21,13,
IND @ TOR,12/10/2008,L,240,88,33,95,34.7,7,25,28.0,15,17,88.2,18,34,52,23,7,2,14,21,-13,
CLE @ PHI,12/10/2008,W,240,101,40,87,46.0,5,18,27.8,16,18,88.9,14,32,46,20,4,5,12,22,8,
NJN vs. NYK,12/10/2008,L,240,109,44,82,53.7,11,27,40.7,10,17,58.8,7,27,34,19,6,8,19,25,-12,
MEM @ OKC,12/10/2008,W,240,108,38,79,48.1,6,12,50.0,26,33,78.8,12,24,36,19,9,7,8,21,6,
NYK @ NJN,12/10/2008,W,240,121,40,79,50.6,9,26,34.6,32,35,91.4,9,29,38,21,8,3,17,19,12,
WAS vs. BOS,12/11/2008,L,240,88,31,72,43.1,4,18,22.2,22,27,81.5,6,20,26,16,8,9,22,28,-34,
DAL vs. CHA,12/11/2008,W,240,95,36,80,45.0,8,20,40.0,15,16,93.8,9,29,38,25,6,1,8,11,5,
CHA @ DAL,12/11/2008,L,240,90,38,78,48.7,2,10,20.0,12,19,63.2,11,33,44,19,3,8,11,21,-5,
BOS @ WAS,12/11/2008,W,240,122,44,79,55.7,8,15,53.3,26,33,78.8,12,29,41,31,15,3,18,25,34,
UTA vs. POR,12/11/2008,W,240,97,35,72,48.6,3,10,30.0,24,30,80.0,10,28,38,23,9,1,11,21,9,
POR @ UTA,12/11/2008,L,240,88,34,77,44.2,6,27,22.2,14,19,73.7,13,30,43,13,4,3,14,24,-9,
ATL @ MIA,12/12/2008,W,240,87,28,74,37.8,7,23,30.4,24,32,75.0,13,40,53,18,7,3,13,12,14,
MIA vs. ATL,12/12/2008,L,240,73,32,83,38.6,5,22,22.7,4,10,40.0,11,26,37,10,6,5,10,22,-14,
MEM vs. CHI,12/12/2008,W,240,103,40,85,47.1,5,16,31.3,18,24,75.0,11,29,40,17,6,4,11,14,7,
CHI @ MEM,12/12/2008,L,240,96,36,81,44.4,10,24,41.7,14,17,82.4,11,31,42,19,5,2,16,22,-7,
NOH @ BOS,12/12/2008,L,240,82,28,79,35.4,2,14,14.3,24,33,72.7,13,29,42,17,10,4,10,30,-12,
BOS vs. NOH,12/12/2008,W,240,94,33,70,47.1,6,16,37.5,22,35,62.9,12,36,48,14,4,5,17,28,12,
HOU @ GSW,12/12/2008,W,240,119,41,88,46.6,7,17,41.2,30,32,93.8,13,39,52,26,3,4,16,22,11,
GSW vs. HOU,12/12/2008,L,240,108,43,107,40.2,4,22,18.2,18,25,72.0,23,27,50,23,9,10,10,27,-11,
LAC @ POR,12/12/2008,W,290,120,47,100,47.0,8,17,47.1,18,21,85.7,14,36,50,23,6,4,10,22,8,
POR vs. LAC,12/12/2008,L,290,112,43,102,42.2,6,20,30.0,20,26,76.9,19,31,50,28,4,8,11,17,-8,
IND @ DET,12/12/2008,L,240,110,39,69,56.5,6,14,42.9,26,29,89.7,7,31,38,27,8,2,21,21,-4,
DET vs. IND,12/12/2008,W,240,114,43,77,55.8,7,13,53.8,21,27,77.8,5,23,28,30,9,3,14,22,4,
PHX vs. ORL,12/12/2008,W,240,113,44,87,50.6,10,19,52.6,15,19,78.9,11,33,44,21,5,5,13,23,1,
ORL @ PHX,12/12/2008,L,240,112,39,86,45.3,13,30,43.3,21,22,95.5,9,30,39,20,6,3,11,17,-1,
SAS @ MIN,12/12/2008,W,240,98,37,79,46.8,8,18,44.4,16,22,72.7,11,36,47,23,5,12,11,17,12,
NJN vs. TOR,12/12/2008,L,240,79,26,83,31.3,6,23,26.1,21,26,80.8,20,30,50,18,3,4,19,24,-22,
MIN vs. SAS,12/12/2008,L,240,86,36,88,40.9,2,6,33.3,12,18,66.7,13,31,44,16,7,2,9,18,-12,
CLE vs. PHI,12/12/2008,W,240,88,32,78,41.0,6,18,33.3,18,24,75.0,14,25,39,19,8,5,12,16,16,
PHI @ CLE,12/12/2008,L,240,72,30,69,43.5,1,12,8.3,11,16,68.8,9,31,40,16,8,4,20,23,-16,
LAL vs. SAC,12/12/2008,W,240,112,42,84,50.0,7,15,46.7,21,35,60.0,10,36,46,23,7,4,11,24,9,
SAC @ LAL,12/12/2008,L,240,103,37,79,46.8,6,19,31.6,23,32,71.9,8,31,39,24,7,4,17,30,-9,
TOR @ NJN,12/12/2008,W,240,101,32,73,43.8,8,21,38.1,29,31,93.5,5,32,37,21,8,8,11,24,22,
UTA vs. ORL,12/13/2008,L,240,94,33,77,42.9,8,18,44.4,20,29,69.0,17,29,46,25,11,4,22,23,-9,
ORL @ UTA,12/13/2008,W,240,103,36,75,48.0,14,27,51.9,17,23,73.9,11,22,33,18,13,6,18,25,9,
NYK @ SAC,12/13/2008,W,240,114,43,87,49.4,13,27,48.1,15,21,71.4,9,43,52,20,5,2,15,20,24,
SAC vs. NYK,12/13/2008,L,240,90,36,98,36.7,3,23,13.0,15,19,78.9,14,34,48,18,8,5,13,18,-24,
OKC @ DAL,12/13/2008,L,240,99,40,87,46.0,3,12,25.0,16,17,94.1,16,32,48,16,8,5,15,19,-4,
DAL vs. OKC,12/13/2008,W,240,103,41,81,50.6,7,20,35.0,14,20,70.0,9,29,38,24,4,6,12,16,4,
PHI vs. WAS,12/13/2008,W,240,104,38,74,51.4,2,12,16.7,26,35,74.3,10,36,46,24,6,2,15,14,15,
CHA vs. DET,12/13/2008,L,240,86,33,80,41.3,2,13,15.4,18,22,81.8,13,36,49,17,7,4,19,21,-4,
DET @ CHA,12/13/2008,W,240,90,34,75,45.3,9,19,47.4,13,22,59.1,9,26,35,23,10,7,17,18,4,
IND @ MIL,12/13/2008,L,240,103,37,83,44.6,6,17,35.3,23,28,82.1,11,24,35,19,9,2,19,24,-18,
MIL vs. IND,12/13/2008,W,240,121,43,84,51.2,8,20,40.0,27,30,90.0,11,33,44,25,9,5,16,24,18,
WAS @ PHI,12/13/2008,L,240,89,34,83,41.0,7,23,30.4,14,21,66.7,13,24,37,21,4,3,15,27,-15,
CHI vs. NJN,12/13/2008,W,240,113,43,92,46.7,6,15,40.0,21,22,95.5,12,37,49,22,5,13,10,22,9,
NJN @ CHI,12/13/2008,L,240,104,36,93,38.7,6,23,26.1,26,28,92.9,13,30,43,12,7,6,9,16,-9,
DEN vs. GSW,12/13/2008,W,240,123,50,94,53.2,9,26,34.6,14,23,60.9,12,42,54,36,10,12,17,25,18,
GSW @ DEN,12/13/2008,L,240,105,40,97,41.2,7,18,38.9,18,24,75.0,9,31,40,22,12,5,14,15,-18,
CLE @ ATL,12/13/2008,L,240,92,34,82,41.5,5,22,22.7,19,23,82.6,13,21,34,21,7,3,7,24,-5,
ATL vs. CLE,12/13/2008,W,240,97,30,63,47.6,6,21,28.6,31,39,79.5,11,29,40,18,1,5,15,19,5,
HOU @ LAC,12/13/2008,L,240,82,31,87,35.6,5,21,23.8,15,19,78.9,13,31,44,22,5,2,11,17,-13,
LAC vs. HOU,12/13/2008,W,240,95,39,83,47.0,3,15,20.0,14,21,66.7,15,34,49,18,8,12,13,17,13,
LAL vs. MIN,12/14/2008,W,240,98,38,85,44.7,5,15,33.3,17,19,89.5,9,37,46,26,8,7,10,17,12,
NOH @ TOR,12/14/2008,W,240,99,36,75,48.0,12,32,37.5,15,16,93.8,7,31,38,25,3,3,11,21,8,
TOR vs. NOH,12/14/2008,L,240,91,31,77,40.3,8,24,33.3,21,24,87.5,9,26,35,24,4,2,10,17,-8,
OKC @ SAS,12/14/2008,L,240,104,44,85,51.8,6,17,35.3,10,12,83.3,8,29,37,19,5,6,11,22,-5,
SAS vs. OKC,12/14/2008,W,240,109,41,80,51.3,9,23,39.1,18,25,72.0,7,30,37,28,3,3,10,13,5,
MIN @ LAL,12/14/2008,L,240,86,30,83,36.1,8,21,38.1,18,24,75.0,16,37,53,23,5,5,17,22,-12,
MIA @ MEM,12/14/2008,L,240,86,32,88,36.4,8,26,30.8,14,18,77.8,17,30,47,16,3,6,11,22,-16,
MEM vs. MIA,12/14/2008,W,240,102,34,73,46.6,8,13,61.5,26,31,83.9,8,30,38,19,5,10,8,17,16,
NJN @ TOR,12/15/2008,W,240,94,32,84,38.1,8,21,38.1,22,28,78.6,18,36,54,17,6,6,14,22,7,
TOR vs. NJN,12/15/2008,L,240,87,28,70,40.0,9,21,42.9,22,28,78.6,7,31,38,19,4,7,12,24,-7,
DEN @ DAL,12/15/2008,W,240,98,36,78,46.2,10,19,52.6,16,21,76.2,5,40,45,22,8,8,15,23,10,
BOS vs. UTA,12/15/2008,W,240,100,33,67,49.3,3,6,50.0,31,41,75.6,12,38,50,20,9,3,23,23,9,
DAL vs. DEN,12/15/2008,L,240,88,29,83,34.9,10,30,33.3,20,24,83.3,13,35,48,20,8,7,14,15,-10,
MIL @ MIA,12/15/2008,W,240,98,36,80,45.0,8,19,42.1,18,21,85.7,12,33,45,21,4,1,10,16,15,
MIA vs. MIL,12/15/2008,L,240,83,31,70,44.3,8,20,40.0,13,19,68.4,6,29,35,19,7,5,14,20,-15,
IND @ WAS,12/15/2008,W,240,118,46,97,47.4,4,17,23.5,22,28,78.6,23,32,55,25,12,3,10,24,20,
CHA @ ATL,12/15/2008,L,240,79,31,80,38.8,5,16,31.3,12,16,75.0,4,29,33,21,3,2,6,20,-4,
ATL vs. CHA,12/15/2008,W,240,83,35,77,45.5,3,20,15.0,10,17,58.8,11,36,47,24,2,8,10,20,4,
UTA @ BOS,12/15/2008,L,240,91,34,74,45.9,3,13,23.1,20,29,69.0,7,23,30,23,11,6,18,30,-9,
WAS vs. IND,12/15/2008,L,240,98,34,81,42.0,7,23,30.4,23,31,74.2,11,30,41,21,5,7,18,22,-20,
NYK @ PHX,12/15/2008,L,240,103,40,97,41.2,5,37,13.5,18,23,78.3,11,38,49,20,8,4,13,26,-8,
PHX vs. NYK,12/15/2008,W,240,111,39,87,44.8,9,22,40.9,24,33,72.7,13,39,52,20,4,4,13,17,8,
MIN @ SAC,12/15/2008,L,240,103,36,86,41.9,6,17,35.3,25,34,73.5,13,33,46,13,3,5,16,23,-15,
SAC vs. MIN,12/15/2008,W,240,118,43,85,50.6,10,23,43.5,22,29,75.9,5,31,36,26,6,9,13,25,15,
GSW vs. ORL,12/15/2008,L,240,98,38,91,41.8,5,18,27.8,17,23,73.9,16,32,48,19,7,3,16,12,-11,
ORL @ GSW,12/15/2008,W,240,109,45,94,47.9,10,20,50.0,9,13,69.2,14,37,51,26,9,5,13,22,11,
POR vs. SAC,12/16/2008,W,240,109,36,87,41.4,4,15,26.7,33,38,86.8,19,40,59,22,12,7,12,26,32,
NOH @ MEM,12/16/2008,W,240,91,26,62,41.9,10,20,50.0,29,38,76.3,4,27,31,15,8,8,16,21,7,
MEM vs. NOH,12/16/2008,L,240,84,33,69,47.8,4,16,25.0,14,19,73.7,7,30,37,12,7,7,19,26,-7,
SAC @ POR,12/16/2008,L,240,77,24,76,31.6,5,12,41.7,24,29,82.8,9,29,38,15,4,10,17,26,-32,
DEN @ HOU,12/16/2008,L,240,96,37,82,45.1,10,22,45.5,12,17,70.6,16,19,35,20,5,0,13,18,-12,
HOU vs. DEN,12/16/2008,W,240,108,42,76,55.3,11,24,45.8,13,17,76.5,10,28,38,26,6,7,13,20,12,
OKC vs. LAC,12/16/2008,L,240,88,36,79,45.6,2,9,22.2,14,24,58.3,14,31,45,25,10,6,21,17,-10,
LAC @ OKC,12/16/2008,W,240,98,39,85,45.9,6,19,31.6,14,18,77.8,12,31,43,19,10,1,15,20,10,
LAL vs. NYK,12/16/2008,W,240,116,45,95,47.4,6,23,26.1,20,25,80.0,15,34,49,30,9,5,11,17,2,
NYK @ LAL,12/16/2008,L,240,114,37,81,45.7,13,31,41.9,27,28,96.4,8,30,38,28,6,3,14,20,-2,
CHA vs. CHI,12/16/2008,W,265,110,36,81,44.4,6,13,46.2,32,43,74.4,11,32,43,22,7,10,12,20,9,
CHI @ CHA,12/16/2008,L,265,101,41,91,45.1,5,15,33.3,14,19,73.7,11,35,46,27,5,3,10,29,-9,
MIL @ PHI,12/17/2008,L,240,88,32,74,43.2,2,15,13.3,22,28,78.6,10,31,41,17,8,2,16,24,-5,
PHI vs. MIL,12/17/2008,W,240,93,36,78,46.2,4,8,50.0,17,27,63.0,15,30,45,16,9,1,17,23,5,
NOH vs. SAS,12/17/2008,W,240,90,35,81,43.2,7,17,41.2,13,16,81.3,14,34,48,17,8,8,15,16,7,
CHI vs. LAC,12/17/2008,W,265,115,41,91,45.1,7,17,41.2,26,33,78.8,9,30,39,23,7,8,11,21,6,
LAC @ CHI,12/17/2008,L,265,109,41,96,42.7,4,18,22.2,23,30,76.7,20,35,55,24,4,8,16,24,-6,
IND vs. GSW,12/17/2008,W,240,127,47,106,44.3,6,17,35.3,27,29,93.1,20,37,57,19,12,6,12,18,7,
GSW @ IND,12/17/2008,L,240,120,45,100,45.0,12,28,42.9,18,23,78.3,13,36,49,20,6,11,16,19,-7,
SAS @ NOH,12/17/2008,L,240,83,31,80,38.8,9,26,34.6,12,15,80.0,11,28,39,17,8,4,12,19,-7,
UTA @ NJN,12/17/2008,W,240,103,35,78,44.9,4,9,44.4,29,35,82.9,16,37,53,22,8,9,15,21,11,
NJN vs. UTA,12/17/2008,L,240,92,35,85,41.2,4,22,18.2,18,22,81.8,11,25,36,19,7,5,14,25,-11,
WAS @ DET,12/17/2008,L,240,74,26,78,33.3,4,13,30.8,18,27,66.7,13,30,43,13,4,2,14,20,-14,
DET vs. WAS,12/17/2008,W,240,88,35,73,47.9,3,12,25.0,15,21,71.4,8,33,41,21,7,7,13,19,14,
BOS @ ATL,12/17/2008,W,240,88,34,77,44.2,2,13,15.4,18,22,81.8,12,33,45,14,9,7,14,22,3,
ATL vs. BOS,12/17/2008,L,240,85,29,79,36.7,7,24,29.2,20,27,74.1,15,26,41,18,6,6,15,20,-3,
DAL @ TOR,12/17/2008,W,240,96,39,78,50.0,9,23,39.1,9,10,90.0,8,39,47,21,2,4,14,16,10,
TOR vs. DAL,12/17/2008,L,240,86,36,84,42.9,4,11,36.4,10,13,76.9,7,30,37,17,7,4,6,14,-10,
CLE @ MIN,12/17/2008,W,240,93,40,75,53.3,4,17,23.5,9,14,64.3,7,37,44,16,8,6,10,18,23,
MIN vs. CLE,12/17/2008,L,240,70,29,71,40.8,1,14,7.1,11,15,73.3,7,29,36,11,6,3,13,16,-23,
