01/09/2009,106.5,106.2,92.1,22.0
01/10/2009,105.6,107.8,92.3,12.0
01/11/2009,107.3,106.8,93.0,14.0
01/12/2009,106.5,107.6,93.0,10.0
01/13/2009,107.6,106.2,91.7,14.0
01/14/2009,106.7,107.5,92.7,20.0
01/15/2009,110.5,106.6,91.9,5.0
01/16/2009,107.3,107.5,92.9,19.0
01/17/2009,107.1,105.7,91.8,16.0
01/18/2009,106.5,108.5,92.6,4.0
01/19/2009,107.1,106.9,92.3,23.0
01/20/2009,107.2,108.0,93.5,8.0
01/21/2009,107.1,107.3,92.2,20.0
01/22/2009,109.8,104.5,92.2,4.0
01/23/2009,106.5,107.4,92.6,18.0
01/24/2009,107.4,107.4,91.8,11.0
01/25/2009,107.5,107.4,92.8,18.0
01/26/2009,106.5,108.1,91.9,12.0
01/27/2009,108.0,106.3,92.7,10.0
01/28/2009,106.5,108.0,92.6,22.0
01/29/2009,110.4,104.3,91.5,4.0
01/30/2009,106.9,107.4,92.6,20.0
01/31/2009,107.4,108.0,92.8,18.0
02/01/2009,107.5,106.5,91.9,8.0
02/02/2009,107.6,108.3,92.7,15.0
02/03/2009,107.9,106.0,92.4,11.0
02/04/2009,107.8,107.8,92.6,20.0
02/05/2009,109.5,105.8,93.6,6.0
02/06/2009,107.2,108.4,93.1,17.0
02/07/2009,106.5,107.6,91.7,13.0
02/08/2009,108.4,107.6,92.6,18.0
02/09/2009,105.7,107.3,91.7,7.0
02/10/2009,107.7,108.5,93.2,17.0
02/11/2009,107.8,107.4,92.0,23.0
02/12/2009,109.0,107.2,92.6,6.0
02/17/2009,107.2,107.5,92.6,18.0
02/18/2009,107.9,107.9,92.8,20.0
02/19/2009,108.8,104.8,90.7,4.0
02/20/2009,107.9,107.9,92.8,20.0
02/21/2009,106.9,108.9,93.0,9.0
02/22/2009,108.3,106.9,92.6,18.0
02/23/2009,107.6,108.4,94.4,10.0
02/24/2009,108.0,106.8,91.8,16.0
02/25/2009,107.3,107.8,92.4,20.0
02/26/2009,111.7,105.2,92.7,4.0
02/27/2009,107.8,107.9,92.7,25.0
02/28/2009,106.2,108.3,92.6,14.0
03/01/2009,109.6,107.0,92.4,16.0
03/02/2009,106.8,107.4,91.5,9.0
03/03/2009,107.5,108.1,93.4,15.0
03/04/2009,108.0,108.0,92.8,19.0
03/05/2009,110.5,107.6,91.3,3.0
03/06/2009,108.6,106.9,92.2,19.0
03/07/2009,107.0,108.7,92.3,17.0
03/08/2009,107.9,107.3,93.0,13.0
03/09/2009,108.8,107.5,91.6,11.0
03/10/2009,107.5,108.2,93.5,12.0
03/11/2009,108.0,107.8,92.5,20.0
03/12/2009,111.7,105.5,92.5,4.0
03/13/2009,107.8,108.1,92.5,20.0
03/14/2009,107.2,107.9,92.8,11.0
03/15/2009,108.2,108.1,92.7,21.0
03/16/2009,107.0,107.3,91.1,8.0
03/17/2009,108.3,107.6,92.4,16.0
03/18/2009,107.3,108.2,92.5,20.0
03/19/2009,111.2,107.4,92.3,6.0
03/20/2009,107.0,108.5,92.7,20.0
03/21/2009,108.8,107.4,92.7,14.0
03/22/2009,106.9,108.3,92.3,12.0
03/23/2009,108.1,108.4,92.4,14.0
03/24/2009,108.3,107.2,93.1,8.0
03/25/2009,108.1,107.7,92.8,20.0
03/26/2009,110.4,108.2,92.0,6.0
03/27/2009,107.5,107.4,92.4,18.0
03/28/2009,107.6,108.8,93.0,16.0
03/29/2009,108.3,108.2,92.4,16.0
03/30/2009,107.7,108.2,94.2,7.0
03/31/2009,108.4,107.7,92.2,17.0
04/01/2009,107.5,108.3,92.7,16.0
04/02/2009,108.7,107.2,92.1,6.0
04/03/2009,108.6,107.5,92.6,19.0
04/04/2009,107.1,108.5,92.2,13.0
04/05/2009,108.4,108.5,93.0,20.0
04/07/2009,107.5,108.3,92.0,17.0
04/08/2009,108.7,108.2,92.6,20.0
04/09/2009,108.9,107.6,93.4,6.0
04/10/2009,108.3,108.1,92.4,24.0
04/11/2009,108.0,108.8,93.2,13.0
04/12/2009,108.6,107.6,92.1,11.0
04/13/2009,108.0,108.5,92.5,22.0
04/14/2009,109.7,106.1,91.9,6.0
04/15/2009,108.0,108.3,92.4,26.0
